client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
26379,40,management,single,university.degree,no,no,nov,28,549,1,0,nonexistent,93.2,4.076,yes
30906,36,blue-collar,married,basic.4y,unknown,no,may,31,246,1,1,failure,92.893,1.344,no
28281,,,divorced,,unknown,no,apr,29,430,1,0,nonexistent,93.075,1.445,no
10984,42,management,married,university.degree,no,no,jun,28,50,2,0,nonexistent,94.465,4.962,no
29890,,,married,,no,no,apr,6,316,2,1,failure,93.075,1.405,no
17909,27,services,divorced,high.school,no,yes,jul,18,129,3,0,nonexistent,93.918,4.961,no
26163,33,admin.,married,university.degree,no,yes,nov,28,54,7,0,nonexistent,93.2,4.12,no
32554,53,self-employed,divorced,basic.4y,no,no,may,8,82,2,0,nonexistent,92.893,1.299,no
8270,47,technician,single,professional.course,unknown,no,jun,3,126,1,0,nonexistent,94.465,4.864,no
33450,27,technician,single,professional.course,no,no,may,13,209,2,0,nonexistent,92.893,1.291,no
17135,51,technician,divorced,professional.course,no,no,jul,6,63,1,0,nonexistent,93.918,4.962,no
7524,43,blue-collar,married,basic.9y,unknown,yes,may,11,226,2,0,nonexistent,93.994,4.864,no
40235,24,services,single,high.school,no,yes,jul,11,860,2,2,failure,94.215,0.884,yes
33304,41,blue-collar,married,basic.6y,no,no,may,3,131,1,0,nonexistent,92.893,1.291,no
23734,55,blue-collar,married,basic.4y,no,yes,aug,29,21,4,0,nonexistent,93.444,4.962,no
37979,25,blue-collar,single,basic.9y,no,no,sep,30,92,1,2,failure,92.379,0.797,no
17247,42,admin.,married,university.degree,unknown,no,jul,30,148,1,0,nonexistent,93.918,4.962,no
32548,32,blue-collar,single,basic.6y,no,yes,may,12,211,1,1,failure,92.893,1.313,no
28622,,,single,,no,no,apr,11,540,3,1,success,93.075,1.415,no
9565,29,admin.,married,high.school,no,no,jun,13,100,1,0,nonexistent,94.465,4.961,no
22457,35,self-employed,married,basic.9y,no,no,aug,14,16,9,0,nonexistent,93.444,4.964,no
21229,35,technician,married,professional.course,no,no,aug,20,80,1,0,nonexistent,93.444,4.963,no
20959,35,entrepreneur,married,university.degree,no,yes,aug,29,51,3,0,nonexistent,93.444,4.964,no
2322,48,admin.,divorced,high.school,no,no,may,3,284,2,0,nonexistent,93.994,4.856,no
26455,30,technician,single,professional.course,no,yes,nov,4,78,1,0,nonexistent,93.2,4.076,no
7656,40,admin.,single,university.degree,no,yes,may,12,28,3,0,nonexistent,93.994,4.864,no
22972,,,married,,unknown,yes,aug,21,127,4,0,nonexistent,93.444,4.965,no
7600,48,admin.,married,professional.course,unknown,yes,may,5,34,2,0,nonexistent,93.994,4.864,no
28856,44,blue-collar,married,basic.6y,no,yes,apr,10,304,1,0,nonexistent,93.075,1.41,no
8225,35,blue-collar,married,basic.9y,no,yes,jun,20,170,3,0,nonexistent,94.465,4.864,no
22238,55,technician,married,professional.course,no,yes,aug,20,86,2,0,nonexistent,93.444,4.963,no
12337,38,services,single,high.school,no,no,jul,31,96,2,0,nonexistent,93.918,4.959,no
38479,26,admin.,married,high.school,no,yes,oct,29,126,1,0,nonexistent,92.431,0.731,no
32237,29,blue-collar,married,basic.9y,no,no,may,25,111,4,0,nonexistent,92.893,1.313,no
22810,48,services,married,basic.9y,no,yes,aug,11,104,2,0,nonexistent,93.444,4.965,no
26678,51,unemployed,divorced,high.school,unknown,yes,nov,16,1166,1,0,nonexistent,93.2,4.076,no
17832,,,single,,no,no,jul,1,212,1,0,nonexistent,93.918,4.961,no
32137,39,management,married,university.degree,no,yes,may,5,53,1,0,nonexistent,92.893,1.313,no
35194,60,admin.,divorced,high.school,unknown,yes,may,30,83,1,1,failure,92.893,1.25,no
15392,26,blue-collar,single,high.school,no,no,jul,23,102,1,0,nonexistent,93.918,4.957,no
19395,34,admin.,married,professional.course,no,yes,aug,16,276,3,0,nonexistent,93.444,4.967,no
10241,31,blue-collar,single,high.school,no,yes,jun,11,325,3,0,nonexistent,94.465,4.96,no
13459,36,technician,divorced,basic.9y,no,no,jul,14,119,1,0,nonexistent,93.918,4.962,no
22783,60,retired,married,unknown,no,yes,aug,21,600,2,0,nonexistent,93.444,4.965,yes
3177,49,blue-collar,married,basic.9y,no,no,may,5,1036,1,0,nonexistent,93.994,4.86,no
32892,30,blue-collar,single,basic.9y,unknown,yes,may,22,242,3,0,nonexistent,92.893,1.299,no
24903,36,unemployed,married,basic.6y,no,yes,nov,20,144,1,0,nonexistent,93.2,4.153,no
1557,28,technician,single,professional.course,no,yes,may,8,337,4,0,nonexistent,93.994,4.855,no
26237,38,management,divorced,high.school,no,yes,nov,24,149,3,0,nonexistent,93.2,4.076,no
7576,35,admin.,married,university.degree,no,no,may,23,60,1,0,nonexistent,93.994,4.864,no
25617,33,services,single,high.school,no,yes,nov,15,210,2,0,nonexistent,93.2,4.12,no
32851,28,blue-collar,married,basic.4y,no,no,may,19,52,2,0,nonexistent,92.893,1.299,no
29584,35,admin.,single,university.degree,no,unknown,apr,12,59,2,1,failure,93.075,1.405,no
41058,65,retired,married,basic.4y,no,yes,oct,10,258,1,3,success,94.601,1.043,yes
4273,,,married,,no,no,may,24,168,1,0,nonexistent,93.994,4.856,no
36131,31,blue-collar,married,basic.4y,no,no,may,2,81,1,0,nonexistent,92.893,1.27,no
27792,,,single,,no,yes,mar,30,103,1,0,nonexistent,92.843,1.687,no
18076,43,admin.,married,high.school,no,yes,jul,26,351,1,0,nonexistent,93.918,4.963,no
32110,28,student,single,university.degree,no,yes,may,31,126,1,0,nonexistent,92.893,1.313,no
5941,,,married,,no,yes,may,19,129,1,0,nonexistent,93.994,4.857,no
28184,35,admin.,married,high.school,no,no,apr,24,327,2,1,failure,93.075,1.453,no
19600,42,management,married,university.degree,unknown,yes,aug,17,109,5,0,nonexistent,93.444,4.968,no
1791,32,admin.,married,university.degree,no,no,may,21,1692,2,0,nonexistent,93.994,4.855,yes
9238,50,management,married,university.degree,unknown,no,jun,14,442,2,0,nonexistent,94.465,4.967,no
32771,37,blue-collar,married,basic.9y,no,no,may,10,214,8,1,failure,92.893,1.299,no
27131,45,blue-collar,married,basic.9y,no,yes,nov,19,66,1,1,failure,93.2,4.021,no
12968,27,admin.,single,high.school,no,yes,jul,28,144,1,0,nonexistent,93.918,4.962,no
1866,54,management,married,basic.4y,unknown,no,may,19,345,9,0,nonexistent,93.994,4.855,no
9010,40,admin.,married,high.school,no,no,jun,5,314,2,0,nonexistent,94.465,4.866,no
13420,46,technician,married,university.degree,no,unknown,jul,4,364,1,0,nonexistent,93.918,4.962,no
33526,32,entrepreneur,married,high.school,no,yes,may,2,325,2,0,nonexistent,92.893,1.291,no
24677,,,married,,no,yes,nov,25,681,2,0,nonexistent,93.2,4.191,no
21485,32,technician,single,high.school,no,no,aug,11,186,2,0,nonexistent,93.444,4.963,no
20302,29,admin.,married,university.degree,no,yes,aug,12,209,2,0,nonexistent,93.444,4.965,no
8845,41,blue-collar,married,basic.9y,unknown,no,jun,9,89,1,0,nonexistent,94.465,4.866,no
16255,36,admin.,single,high.school,no,no,jul,10,248,2,0,nonexistent,93.918,4.961,no
29427,36,admin.,married,university.degree,no,yes,apr,26,506,2,0,nonexistent,93.075,1.405,no
7364,26,admin.,single,high.school,no,yes,may,11,160,3,0,nonexistent,93.994,4.864,no
18134,31,blue-collar,single,high.school,no,yes,jul,26,82,1,0,nonexistent,93.918,4.963,no
17055,33,technician,single,high.school,no,yes,jul,20,1422,2,0,nonexistent,93.918,4.962,yes
12599,,,married,,no,yes,jul,6,190,1,0,nonexistent,93.918,4.96,no
34686,40,technician,single,professional.course,unknown,yes,may,7,17,8,0,nonexistent,92.893,1.266,no
30149,53,admin.,single,university.degree,no,no,apr,16,494,1,1,success,93.075,1.365,yes
22655,58,technician,divorced,professional.course,no,no,aug,30,75,7,0,nonexistent,93.444,4.964,no
26774,39,management,married,unknown,no,yes,nov,30,758,1,0,nonexistent,93.2,4.076,yes
30104,62,self-employed,married,university.degree,no,no,apr,7,66,1,0,nonexistent,93.075,1.392,no
20572,45,management,married,university.degree,no,yes,aug,29,1735,4,0,nonexistent,93.444,4.966,yes
16134,30,admin.,single,university.degree,no,no,jul,30,127,2,0,nonexistent,93.918,4.961,no
27511,54,technician,single,high.school,no,yes,nov,12,32,2,0,nonexistent,93.2,4.021,no
18427,43,blue-collar,single,basic.6y,unknown,no,jul,24,79,5,0,nonexistent,93.918,4.968,no
1993,41,admin.,single,university.degree,unknown,no,may,5,112,2,0,nonexistent,93.994,4.857,no
19090,59,admin.,married,university.degree,no,yes,aug,24,177,1,0,nonexistent,93.444,4.968,no
32397,35,management,single,high.school,no,yes,may,1,345,2,1,failure,92.893,1.313,no
21462,38,admin.,married,university.degree,no,yes,aug,8,74,1,0,nonexistent,93.444,4.963,no
28256,44,blue-collar,single,basic.9y,no,yes,apr,14,581,2,0,nonexistent,93.075,1.453,no
26061,44,services,married,high.school,no,no,nov,8,635,3,1,failure,93.2,4.12,no
17470,,,single,,no,no,jul,29,180,3,0,nonexistent,93.918,4.962,no
22678,35,technician,married,professional.course,no,no,aug,1,222,6,0,nonexistent,93.444,4.964,no
9186,35,admin.,single,university.degree,no,yes,jun,14,358,1,0,nonexistent,94.465,4.967,no
4800,57,services,divorced,high.school,no,yes,may,10,125,3,0,nonexistent,93.994,4.858,no
30018,30,unemployed,single,university.degree,no,yes,apr,25,400,1,0,nonexistent,93.075,1.405,yes
31856,39,blue-collar,married,basic.6y,no,yes,may,14,195,1,1,failure,92.893,1.327,no
13752,41,entrepreneur,divorced,professional.course,no,no,jul,16,82,5,0,nonexistent,93.918,4.963,no
30185,40,admin.,married,university.degree,no,no,apr,16,815,1,0,nonexistent,93.075,1.365,yes
27593,56,retired,married,basic.4y,no,no,nov,23,163,2,1,failure,93.2,4.021,no
17249,36,unknown,single,unknown,no,no,jul,9,295,2,0,nonexistent,93.918,4.962,no
20087,40,technician,married,professional.course,no,yes,aug,28,505,3,0,nonexistent,93.444,4.965,no
32755,39,blue-collar,married,professional.course,no,no,may,17,149,1,1,failure,92.893,1.299,no
34890,31,admin.,single,university.degree,no,no,may,8,56,1,1,failure,92.893,1.25,no
2865,35,blue-collar,single,basic.6y,unknown,yes,may,12,784,1,0,nonexistent,93.994,4.859,no
37483,34,housemaid,married,university.degree,no,no,aug,28,1152,2,1,success,92.201,0.873,no
12831,26,blue-collar,married,basic.9y,unknown,yes,jul,21,114,1,0,nonexistent,93.918,4.962,no
18010,45,technician,married,professional.course,no,no,jul,25,158,1,0,nonexistent,93.918,4.963,no
23439,,,divorced,,no,no,aug,25,145,3,0,nonexistent,93.444,4.964,no
17490,,,divorced,,no,no,jul,4,89,1,0,nonexistent,93.918,4.962,no
38802,26,admin.,married,high.school,no,yes,nov,21,338,1,1,success,92.649,0.714,yes
6736,46,blue-collar,married,basic.9y,unknown,no,may,18,167,1,0,nonexistent,93.994,4.857,no
32268,40,services,married,basic.4y,unknown,yes,may,6,237,1,0,nonexistent,92.893,1.313,no
33832,39,admin.,divorced,basic.9y,no,no,may,15,363,1,1,failure,92.893,1.281,no
16010,31,blue-collar,married,professional.course,no,yes,jul,11,95,1,0,nonexistent,93.918,4.961,no
30787,35,services,married,basic.6y,unknown,yes,may,6,136,2,0,nonexistent,92.893,1.344,no
36470,30,admin.,single,university.degree,no,yes,jun,8,244,2,0,nonexistent,92.963,1.26,yes
31377,36,technician,single,professional.course,unknown,no,may,15,654,1,0,nonexistent,92.893,1.334,no
33016,29,admin.,single,basic.9y,no,yes,may,13,258,4,1,failure,92.893,1.299,no
23249,,,married,,no,yes,aug,26,52,2,0,nonexistent,93.444,4.964,no
20503,32,technician,married,university.degree,no,yes,aug,10,83,2,0,nonexistent,93.444,4.966,no
708,42,admin.,married,high.school,unknown,yes,may,23,99,2,0,nonexistent,93.994,4.857,no
8777,55,housemaid,divorced,university.degree,no,yes,jun,18,221,1,0,nonexistent,94.465,4.866,no
11189,41,blue-collar,married,basic.4y,unknown,yes,jun,14,84,3,0,nonexistent,94.465,4.961,no
4884,29,technician,single,university.degree,no,no,may,2,171,1,0,nonexistent,93.994,4.858,no
41113,34,technician,married,unknown,no,no,nov,11,206,1,2,success,94.767,1.046,yes
31172,39,services,single,high.school,no,yes,may,20,305,1,1,failure,92.893,1.334,no
17410,59,blue-collar,married,basic.6y,unknown,yes,jul,14,108,7,0,nonexistent,93.918,4.962,no
8295,40,blue-collar,married,basic.9y,unknown,no,jun,24,240,5,0,nonexistent,94.465,4.864,no
26805,,,single,,no,no,nov,18,187,2,0,nonexistent,93.2,4.076,no
37710,35,blue-collar,divorced,high.school,no,no,aug,20,151,1,1,success,92.201,0.851,yes
29930,39,admin.,married,university.degree,no,no,apr,2,355,3,2,failure,93.075,1.405,no
26635,34,technician,married,professional.course,no,no,nov,11,144,1,0,nonexistent,93.2,4.076,no
17035,37,admin.,married,basic.6y,no,yes,jul,3,1602,6,0,nonexistent,93.918,4.962,yes
19078,52,services,divorced,basic.6y,no,yes,aug,30,138,1,0,nonexistent,93.444,4.968,no
21936,39,admin.,single,university.degree,unknown,yes,aug,21,413,1,0,nonexistent,93.444,4.964,no
36070,36,admin.,married,basic.9y,no,yes,may,17,100,1,1,failure,92.893,1.266,no
26169,45,entrepreneur,married,university.degree,unknown,yes,nov,27,278,7,0,nonexistent,93.2,4.12,no
17172,,,married,,no,yes,jul,7,426,1,0,nonexistent,93.918,4.962,no
2746,53,services,married,high.school,unknown,yes,may,26,80,1,0,nonexistent,93.994,4.859,no
27821,27,student,single,high.school,no,yes,mar,8,80,4,0,nonexistent,92.843,1.65,yes
30153,35,services,married,high.school,no,yes,apr,29,412,1,1,success,93.075,1.365,yes
12037,,,married,,unknown,no,jun,30,75,5,0,nonexistent,94.465,4.955,no
20273,60,retired,married,basic.4y,unknown,no,aug,6,221,3,0,nonexistent,93.444,4.965,no
33577,28,blue-collar,married,high.school,no,unknown,may,10,135,2,0,nonexistent,92.893,1.291,no
30558,52,admin.,married,university.degree,no,no,may,24,434,2,0,nonexistent,92.893,1.354,no
109,43,technician,married,unknown,unknown,yes,may,9,325,1,0,nonexistent,93.994,4.857,no
12616,40,admin.,single,university.degree,no,yes,jul,26,281,1,0,nonexistent,93.918,4.96,no
6315,52,blue-collar,married,basic.4y,no,yes,may,20,336,10,0,nonexistent,93.994,4.857,no
1900,32,blue-collar,married,basic.9y,no,yes,may,6,280,1,0,nonexistent,93.994,4.855,no
8343,31,unemployed,married,basic.6y,no,yes,jun,23,35,1,0,nonexistent,94.465,4.864,no
17702,57,admin.,married,university.degree,unknown,yes,jul,31,168,1,0,nonexistent,93.918,4.961,no
14552,,,married,,no,yes,jul,27,128,1,0,nonexistent,93.918,4.961,no
21073,43,housemaid,divorced,professional.course,no,no,aug,16,306,5,0,nonexistent,93.444,4.964,no
13278,,,married,,unknown,unknown,jul,19,628,1,0,nonexistent,93.918,4.962,no
7891,40,technician,divorced,university.degree,no,yes,jun,10,113,2,0,nonexistent,94.465,4.865,no
30023,23,admin.,single,university.degree,no,no,apr,22,314,1,1,failure,93.075,1.405,yes
28569,60,housemaid,married,basic.4y,no,no,apr,11,85,1,0,nonexistent,93.075,1.415,no
30288,60,admin.,married,high.school,no,yes,apr,7,482,2,0,nonexistent,93.075,1.365,yes
4824,31,admin.,married,high.school,no,no,may,11,189,2,0,nonexistent,93.994,4.858,no
13658,31,blue-collar,single,basic.4y,no,yes,jul,5,133,1,0,nonexistent,93.918,4.963,no
39418,58,housemaid,single,professional.course,no,no,apr,23,335,1,0,nonexistent,93.749,0.64,yes
24776,,,married,,no,yes,nov,26,176,1,0,nonexistent,93.2,4.153,no
7427,49,admin.,divorced,high.school,no,no,may,14,132,1,0,nonexistent,93.994,4.864,no
5843,35,admin.,married,high.school,no,no,may,31,165,5,0,nonexistent,93.994,4.857,no
22557,32,technician,married,professional.course,unknown,yes,aug,2,1809,4,0,nonexistent,93.444,4.964,no
18742,49,admin.,single,high.school,no,yes,jul,17,24,13,0,nonexistent,93.918,4.968,no
23965,52,blue-collar,married,basic.9y,no,no,aug,1,85,8,0,nonexistent,93.444,4.963,no
27966,39,admin.,married,high.school,unknown,yes,mar,28,310,1,0,nonexistent,92.843,1.51,no
37825,71,retired,married,university.degree,no,no,aug,28,148,1,0,nonexistent,92.201,0.829,no
36779,55,retired,married,high.school,no,yes,jun,6,136,3,1,success,92.963,1.268,no
17815,54,housemaid,married,basic.4y,unknown,no,jul,25,522,2,0,nonexistent,93.918,4.961,no
22213,60,self-employed,married,university.degree,no,no,aug,3,124,1,0,nonexistent,93.444,4.963,no
11069,42,blue-collar,married,unknown,unknown,no,jun,20,82,3,0,nonexistent,94.465,4.962,no
38057,31,admin.,single,high.school,no,yes,sep,27,210,1,0,nonexistent,92.379,0.773,yes
32462,37,admin.,married,university.degree,no,yes,may,11,286,2,1,failure,92.893,1.313,no
18818,59,housemaid,married,basic.4y,no,no,jul,26,7,21,0,nonexistent,93.918,4.968,no
37428,35,blue-collar,single,basic.9y,no,no,aug,12,305,3,1,failure,92.201,0.879,no
16728,40,admin.,divorced,university.degree,no,no,jul,21,192,5,0,nonexistent,93.918,4.963,no
3277,32,housemaid,single,basic.4y,no,yes,may,8,117,1,0,nonexistent,93.994,4.86,no
14573,35,blue-collar,married,basic.6y,no,no,jul,12,92,4,0,nonexistent,93.918,4.961,no
38024,27,admin.,single,university.degree,no,yes,sep,21,345,1,0,nonexistent,92.379,0.781,yes
28139,55,management,divorced,university.degree,no,yes,apr,4,232,3,0,nonexistent,93.075,1.466,no
14402,36,blue-collar,married,basic.9y,no,unknown,jul,21,102,14,0,nonexistent,93.918,4.962,no
7602,46,blue-collar,married,basic.9y,no,yes,may,26,116,6,0,nonexistent,93.994,4.864,no
37543,39,technician,married,university.degree,no,yes,aug,7,156,2,0,nonexistent,92.201,0.869,yes
13198,51,technician,married,university.degree,unknown,yes,jul,12,128,1,0,nonexistent,93.918,4.962,no
34641,40,services,divorced,high.school,no,no,may,23,632,1,1,failure,92.893,1.266,no
7918,,,divorced,,unknown,yes,jun,16,49,1,0,nonexistent,94.465,4.865,no
14474,38,blue-collar,single,basic.4y,unknown,no,jul,16,41,5,0,nonexistent,93.918,4.961,no
34029,41,services,married,high.school,no,yes,may,12,58,2,0,nonexistent,92.893,1.281,no
34694,31,entrepreneur,married,university.degree,no,yes,may,3,113,3,0,nonexistent,92.893,1.266,no
7560,48,self-employed,married,high.school,unknown,yes,may,31,171,2,0,nonexistent,93.994,4.864,no
37221,34,admin.,married,university.degree,no,no,aug,28,78,1,0,nonexistent,92.201,0.881,no
20873,32,admin.,single,university.degree,no,yes,aug,6,85,1,0,nonexistent,93.444,4.964,no
32090,35,admin.,married,high.school,no,yes,may,24,165,1,0,nonexistent,92.893,1.313,no
39327,38,student,single,unknown,no,no,mar,28,516,6,0,nonexistent,93.369,0.639,no
5567,44,admin.,married,high.school,no,yes,may,27,96,2,0,nonexistent,93.994,4.857,no
2645,45,entrepreneur,married,university.degree,no,yes,may,18,1721,2,0,nonexistent,93.994,4.856,yes
1673,33,technician,divorced,professional.course,no,yes,may,23,44,1,0,nonexistent,93.994,4.855,no
9658,58,technician,married,basic.4y,no,no,jun,24,317,1,0,nonexistent,94.465,4.961,no
18872,35,admin.,single,university.degree,no,no,aug,13,167,2,0,nonexistent,93.444,4.97,no
24766,54,admin.,single,university.degree,no,no,nov,20,67,1,0,nonexistent,93.2,4.153,no
17697,38,unemployed,married,basic.4y,unknown,yes,jul,7,176,20,0,nonexistent,93.918,4.961,no
4817,40,admin.,single,high.school,no,yes,may,28,738,3,0,nonexistent,93.994,4.858,no
27980,30,services,single,high.school,no,yes,apr,1,247,2,0,nonexistent,93.075,1.498,no
33289,34,admin.,divorced,university.degree,no,yes,may,22,118,1,0,nonexistent,92.893,1.291,no
37155,37,admin.,married,high.school,no,no,aug,7,179,2,1,failure,92.201,0.884,yes
37866,,,single,,no,yes,aug,14,102,2,1,failure,92.201,0.821,no
28966,38,technician,single,university.degree,no,yes,apr,8,456,1,1,failure,93.075,1.405,no
29640,46,services,married,high.school,no,yes,apr,30,180,1,0,nonexistent,93.075,1.405,no
30400,32,admin.,single,high.school,no,no,apr,2,1143,1,0,nonexistent,93.075,1.365,yes
35558,21,blue-collar,single,basic.9y,no,no,may,20,154,1,0,nonexistent,92.893,1.244,no
