client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date
38724,54.0,Technician,Married,Basic.9Y,No,No,04:53,3,2,Failure,92.649,0.715,Successful,2022-11-29
624,30.0,Blue-Collar,Single,Basic.9Y,No,Yes,03:21,2,0,Nonexistent,93.994,4.857,Failed,2022-05-27
6161,44.0,Admin.,Single,Basic.9Y,No,Yes,01:28,1,0,Nonexistent,93.994,4.857,Failed,2022-05-11
20717,46.0,Blue-Collar,Married,Basic.6Y,No,No,02:31,1,0,Nonexistent,93.444,4.965,Failed,2022-08-04
3615,50.0,Blue-Collar,Single,Basic.9Y,No,No,02:45,1,0,Nonexistent,93.994,4.859,Failed,2022-05-26
9753,34.0,Admin.,Married,University.Degree,No,No,03:57,2,0,Nonexistent,94.465,4.961,Failed,2022-06-02
38384,35.0,Self-Employed,Single,University.Degree,No,Yes,02:03,2,0,Nonexistent,92.431,0.739,Failed,2022-10-17
4569,49.0,Admin.,Single,High.School,No,No,06:03,5,0,Nonexistent,93.994,4.856,Failed,2022-05-26
27841,56.0,Retired,Married,University.Degree,No,Yes,01:44,2,0,Nonexistent,92.843,1.629,Failed,2022-03-16
7815,38.0,Admin.,Divorced,University.Degree,No,No,02:43,1,0,Nonexistent,94.465,4.865,Failed,2022-06-01
28070,49.0,Housemaid,Married,Basic.4Y,No,No,01:55,1,0,Nonexistent,93.075,1.479,Failed,2022-04-06
35704,25.0,Admin.,Single,High.School,No,No,00:16,4,0,Nonexistent,92.893,1.244,Failed,2022-05-03
19211,31.0,Management,Married,University.Degree,No,No,01:32,1,0,Nonexistent,93.444,4.967,Failed,2022-08-18
37553,38.0,Admin.,Single,University.Degree,No,No,04:17,1,1,Failure,92.201,0.869,Failed,2022-08-01
16522,28.0,Admin.,Married,University.Degree,No,No,11:30,1,0,Nonexistent,93.918,4.963,Successful,2022-07-21
9792,36.0,Admin.,Single,Basic.6Y,No,No,14:38,3,0,Nonexistent,94.465,4.959,Successful,2022-06-05
38219,58.0,Technician,Married,Basic.4Y,No,Yes,08:45,1,0,Nonexistent,92.431,0.74,Failed,2022-10-11
36371,41.0,Technician,Married,Professional.Course,No,No,02:40,2,0,Nonexistent,92.963,1.262,Successful,2022-06-04
17053,49.0,Management,Married,University.Degree,No,Yes,02:30,2,0,Nonexistent,93.918,4.962,Failed,2022-07-02
3539,46.0,Unemployed,Divorced,High.School,No,Yes,01:09,15,0,Nonexistent,93.994,4.859,Failed,2022-05-30
5959,37.0,Blue-Collar,Married,Basic.6Y,No,Yes,02:10,2,0,Nonexistent,93.994,4.857,Failed,2022-05-22
27239,52.0,Entrepreneur,Married,University.Degree,No,Yes,03:41,2,0,Nonexistent,93.2,4.021,Failed,2022-11-10
28323,42.0,Blue-Collar,Married,Basic.6Y,No,Yes,01:50,1,0,Nonexistent,93.075,1.445,Failed,2022-04-20
6803,33.0,Admin.,Divorced,University.Degree,No,Yes,21:17,2,0,Nonexistent,93.994,4.857,Failed,2022-05-07
1895,52.0,Self-Employed,Married,University.Degree,No,Yes,01:23,4,0,Nonexistent,93.994,4.855,Failed,2022-05-27
19524,31.0,Admin.,Divorced,University.Degree,No,Yes,02:57,1,0,Nonexistent,93.444,4.968,Failed,2022-08-26
36669,50.0,Entrepreneur,Married,Basic.9Y,No,No,03:47,1,0,Nonexistent,92.963,1.268,Failed,2022-06-09
35497,28.0,Admin.,Single,University.Degree,No,Yes,07:22,1,1,Failure,92.893,1.244,Successful,2022-05-22
23679,52.0,Technician,Married,Professional.Course,No,Yes,00:31,9,0,Nonexistent,93.444,4.962,Failed,2022-08-04
18508,35.0,Technician,Single,Professional.Course,No,Yes,00:53,1,0,Nonexistent,93.918,4.968,Failed,2022-07-09
39480,70.0,Retired,Married,Basic.4Y,No,Yes,04:28,2,1,Failure,93.749,0.642,Failed,2022-04-15
35457,36.0,Admin.,Single,University.Degree,No,Yes,03:42,6,0,Nonexistent,92.893,1.244,Failed,2022-05-19
20834,33.0,Technician,Married,University.Degree,No,No,01:15,2,0,Nonexistent,93.444,4.964,Failed,2022-08-05
40674,27.0,Technician,Single,University.Degree,No,Yes,06:44,1,1,Success,94.199,0.879,Successful,2022-09-27
40029,55.0,Admin.,Married,University.Degree,No,Yes,02:09,2,1,Failure,94.215,0.79,Failed,2022-07-02
34224,27.0,Admin.,Single,High.School,No,Yes,03:16,3,1,Failure,92.893,1.281,Failed,2022-05-24
32571,38.0,Admin.,Married,University.Degree,No,Yes,00:50,5,0,Nonexistent,92.893,1.299,Failed,2022-05-28
32019,36.0,Blue-Collar,Married,Basic.4Y,No,Yes,05:50,3,0,Nonexistent,92.893,1.327,Failed,2022-05-21
32852,38.0,Blue-Collar,Married,Basic.9Y,No,No,02:39,1,1,Failure,92.893,1.299,Failed,2022-05-02
30571,30.0,Unemployed,Married,High.School,No,Yes,01:44,4,0,Nonexistent,92.893,1.354,Failed,2022-05-22
32273,40.0,Management,Single,University.Degree,No,Yes,00:52,1,0,Nonexistent,92.893,1.313,Failed,2022-05-14
39243,39.0,Admin.,Divorced,University.Degree,No,Yes,01:33,1,1,Success,93.369,0.65,Failed,2022-03-04
5787,35.0,Services,Married,Basic.6Y,No,No,01:10,6,0,Nonexistent,93.994,4.857,Failed,2022-05-21
1623,33.0,Management,Married,University.Degree,No,No,00:21,1,0,Nonexistent,93.994,4.855,Failed,2022-05-31
2635,31.0,Services,Married,Basic.9Y,No,No,15:45,2,0,Nonexistent,93.994,4.856,Successful,2022-05-22
15769,41.0,Technician,Divorced,High.School,No,Yes,01:01,1,0,Nonexistent,93.918,4.96,Failed,2022-07-18
12093,45.0,Technician,Single,Professional.Course,No,Yes,04:53,3,0,Nonexistent,94.465,4.947,Failed,2022-06-25
21102,35.0,Admin.,Single,University.Degree,No,Yes,12:53,2,0,Nonexistent,93.444,4.963,Successful,2022-08-23
30269,38.0,Admin.,Single,University.Degree,No,Yes,04:30,2,1,Failure,93.075,1.365,Failed,2022-04-02
32768,27.0,Admin.,Single,High.School,No,Yes,02:34,1,1,Failure,92.893,1.299,Failed,2022-05-13
33902,35.0,Admin.,Married,High.School,No,Yes,00:43,1,0,Nonexistent,92.893,1.281,Failed,2022-05-26
39490,57.0,Housemaid,Married,Basic.4Y,No,No,03:44,2,1,Success,93.749,0.642,Successful,2022-04-27
26528,32.0,Blue-Collar,Married,Basic.6Y,No,No,05:22,4,0,Nonexistent,93.2,4.076,Failed,2022-11-10
5020,38.0,Admin.,Married,University.Degree,No,No,11:40,3,0,Nonexistent,93.994,4.858,Failed,2022-05-02
21046,38.0,Admin.,Single,University.Degree,No,Yes,02:50,3,0,Nonexistent,93.444,4.964,Failed,2022-08-17
1487,52.0,Self-Employed,Single,University.Degree,No,Yes,02:49,2,0,Nonexistent,93.994,4.855,Failed,2022-05-07
12593,33.0,Admin.,Married,Professional.Course,No,No,03:29,1,0,Nonexistent,93.918,4.96,Failed,2022-07-21
16947,56.0,Management,Divorced,University.Degree,No,No,04:05,2,0,Nonexistent,93.918,4.962,Failed,2022-07-05
32257,51.0,Blue-Collar,Married,University.Degree,No,Yes,01:39,3,0,Nonexistent,92.893,1.313,Failed,2022-05-07
7390,49.0,Entrepreneur,Married,University.Degree,No,No,06:19,17,0,Nonexistent,93.994,4.864,Failed,2022-05-29
17000,43.0,Blue-Collar,Married,Basic.9Y,No,Yes,12:12,2,0,Nonexistent,93.918,4.962,Failed,2022-07-06
30385,41.0,Management,Married,High.School,No,Yes,04:03,2,0,Nonexistent,93.075,1.365,Failed,2022-04-09
35635,35.0,Admin.,Divorced,High.School,No,Yes,02:43,1,0,Nonexistent,92.893,1.244,Failed,2022-05-26
24463,42.0,Admin.,Married,University.Degree,No,No,01:02,1,1,Failure,93.2,4.191,Failed,2022-11-22
32521,29.0,Blue-Collar,Single,Basic.4Y,No,Yes,05:40,2,1,Failure,92.893,1.313,Failed,2022-05-31
9994,59.0,Retired,Married,Professional.Course,No,Yes,00:59,8,0,Nonexistent,94.465,4.959,Failed,2022-06-04
35155,36.0,Technician,Married,High.School,No,Yes,10:59,1,0,Nonexistent,92.893,1.25,Successful,2022-05-24
3018,39.0,Blue-Collar,Divorced,Basic.9Y,No,No,05:02,10,0,Nonexistent,93.994,4.859,Failed,2022-05-17
25125,31.0,Blue-Collar,Married,Basic.9Y,No,Yes,01:00,2,0,Nonexistent,93.2,4.153,Failed,2022-11-03
5726,31.0,Management,Single,High.School,No,No,01:54,3,0,Nonexistent,93.994,4.857,Failed,2022-05-08
3318,31.0,Entrepreneur,Married,High.School,No,Yes,02:48,1,0,Nonexistent,93.994,4.86,Failed,2022-05-23
26404,49.0,Technician,Married,University.Degree,No,Yes,01:31,1,0,Nonexistent,93.2,4.076,Failed,2022-11-05
26812,39.0,Services,Single,University.Degree,No,Yes,00:43,3,0,Nonexistent,93.2,4.076,Failed,2022-11-09
39420,71.0,Retired,Married,Professional.Course,No,No,09:19,1,0,Nonexistent,93.749,0.64,Successful,2022-04-04
24377,36.0,Entrepreneur,Married,High.School,No,No,01:17,2,0,Nonexistent,93.2,4.191,Failed,2022-11-07
38177,54.0,Management,Divorced,University.Degree,No,Yes,03:34,1,0,Nonexistent,92.431,0.754,Failed,2022-10-25
17255,42.0,Blue-Collar,Single,Basic.4Y,No,Yes,06:25,1,0,Nonexistent,93.918,4.962,Failed,2022-07-28
1647,43.0,Admin.,Married,University.Degree,No,Yes,02:45,1,0,Nonexistent,93.994,4.855,Failed,2022-05-27
19045,39.0,Admin.,Married,University.Degree,No,Yes,05:28,1,0,Nonexistent,93.444,4.968,Failed,2022-08-17
1697,49.0,Blue-Collar,Married,Basic.4Y,No,No,03:27,1,0,Nonexistent,93.994,4.855,Failed,2022-05-23
39980,23.0,Student,Single,Basic.9Y,No,Yes,03:09,1,3,Success,94.055,0.761,Failed,2022-06-16
18206,33.0,Admin.,Single,Professional.Course,No,Yes,08:40,2,0,Nonexistent,93.918,4.963,Failed,2022-07-16
40323,33.0,Admin.,Single,University.Degree,No,No,01:27,3,0,Nonexistent,94.027,0.898,Failed,2022-08-31
25290,50.0,Entrepreneur,Married,Basic.4Y,No,Yes,04:46,1,0,Nonexistent,93.2,4.153,Failed,2022-11-28
11658,54.0,Services,Married,High.School,No,No,00:07,20,0,Nonexistent,94.465,4.959,Failed,2022-06-22
33358,35.0,Technician,Single,University.Degree,No,Yes,03:20,3,0,Nonexistent,92.893,1.291,Failed,2022-05-12
14261,48.0,Management,Married,University.Degree,No,Yes,12:48,2,0,Nonexistent,93.918,4.962,Failed,2022-07-17
17054,46.0,Technician,Married,Professional.Course,No,Yes,00:13,9,0,Nonexistent,93.918,4.962,Failed,2022-07-04
38317,37.0,Blue-Collar,Married,Basic.6Y,No,No,04:06,5,0,Nonexistent,92.431,0.74,Failed,2022-10-17
17807,56.0,Services,Divorced,University.Degree,No,No,03:41,3,0,Nonexistent,93.918,4.961,Failed,2022-07-24
4421,42.0,Blue-Collar,Married,Basic.9Y,No,Yes,00:37,1,0,Nonexistent,93.994,4.856,Failed,2022-05-18
25402,43.0,Admin.,Married,High.School,No,Yes,01:22,6,0,Nonexistent,93.2,4.153,Failed,2022-11-09
9724,30.0,Admin.,Married,High.School,No,Yes,01:09,2,0,Nonexistent,94.465,4.961,Failed,2022-06-09
4165,38.0,Admin.,Married,University.Degree,No,Yes,04:20,3,0,Nonexistent,93.994,4.858,Failed,2022-05-04
17120,48.0,Admin.,Divorced,University.Degree,No,Yes,04:06,2,0,Nonexistent,93.918,4.962,Failed,2022-07-04
37902,52.0,Technician,Married,Professional.Course,No,Yes,01:17,1,0,Nonexistent,92.379,0.819,Failed,2022-09-08
11574,44.0,Blue-Collar,Married,Basic.4Y,No,No,04:23,3,0,Nonexistent,94.465,4.959,Failed,2022-06-12
40508,34.0,Technician,Single,Basic.9Y,No,Yes,02:20,3,0,Nonexistent,94.027,0.896,Failed,2022-08-12
8801,28.0,Technician,Single,Professional.Course,No,No,08:12,2,0,Nonexistent,94.465,4.866,Failed,2022-06-30
25862,38.0,Admin.,Married,University.Degree,No,Yes,02:27,1,0,Nonexistent,93.2,4.12,Failed,2022-11-05
15130,58.0,Retired,Married,High.School,No,No,01:59,1,0,Nonexistent,93.918,4.958,Failed,2022-07-27
9604,46.0,Entrepreneur,Married,Professional.Course,No,No,01:28,1,0,Nonexistent,94.465,4.961,Failed,2022-06-30
13039,45.0,Entrepreneur,Married,University.Degree,No,Yes,06:19,3,0,Nonexistent,93.918,4.962,Failed,2022-07-09
32986,38.0,Admin.,Single,University.Degree,No,Yes,08:00,2,0,Nonexistent,92.893,1.299,Failed,2022-05-23
34537,30.0,Technician,Married,High.School,No,Yes,01:55,3,0,Nonexistent,92.893,1.266,Failed,2022-05-22
15914,39.0,Technician,Single,Professional.Course,No,No,07:32,4,0,Nonexistent,93.918,4.96,Failed,2022-07-04
11807,37.0,Blue-Collar,Married,Basic.9Y,No,No,00:15,7,0,Nonexistent,94.465,4.959,Failed,2022-06-09
8780,45.0,Blue-Collar,Married,Basic.6Y,No,Yes,03:42,1,0,Nonexistent,94.465,4.866,Failed,2022-06-13
19471,30.0,Technician,Single,University.Degree,No,No,11:06,1,0,Nonexistent,93.444,4.968,Failed,2022-08-28
6868,27.0,Admin.,Married,University.Degree,No,No,03:11,5,0,Nonexistent,93.994,4.857,Failed,2022-05-20
21488,48.0,Management,Married,University.Degree,No,No,01:55,2,0,Nonexistent,93.444,4.963,Failed,2022-08-21
3253,36.0,Technician,Single,University.Degree,No,No,12:18,7,0,Nonexistent,93.994,4.86,Failed,2022-05-01
18571,38.0,Technician,Single,Professional.Course,No,No,00:25,6,0,Nonexistent,93.918,4.968,Failed,2022-07-24
29338,40.0,Services,Married,High.School,No,No,06:08,6,1,Failure,93.075,1.405,Failed,2022-04-27
37915,60.0,Unemployed,Married,Basic.6Y,No,Yes,01:35,1,1,Success,92.379,0.809,Failed,2022-09-08
10175,50.0,Admin.,Married,University.Degree,No,Yes,02:33,6,0,Nonexistent,94.465,4.958,Failed,2022-06-18
32582,38.0,Admin.,Married,University.Degree,No,Yes,00:55,1,2,Failure,92.893,1.299,Failed,2022-05-30
10863,27.0,Blue-Collar,Married,Basic.4Y,No,No,01:12,3,0,Nonexistent,94.465,4.962,Failed,2022-06-12
40302,34.0,Admin.,Married,University.Degree,No,Yes,06:57,1,3,Success,94.215,0.899,Successful,2022-07-21
39485,57.0,Housemaid,Married,Basic.4Y,No,Yes,09:55,3,1,Failure,93.749,0.642,Successful,2022-04-07
655,38.0,Admin.,Married,University.Degree,No,No,05:22,2,0,Nonexistent,93.994,4.857,Failed,2022-05-15
25098,40.0,Blue-Collar,Divorced,Basic.9Y,No,No,02:17,1,0,Nonexistent,93.2,4.153,Failed,2022-11-30
5211,42.0,Blue-Collar,Married,Basic.9Y,No,No,00:31,1,0,Nonexistent,93.994,4.857,Failed,2022-05-16
18974,54.0,Technician,Married,Professional.Course,No,Yes,06:05,2,0,Nonexistent,93.444,4.97,Failed,2022-08-25
323,40.0,Services,Married,Basic.6Y,No,No,03:19,3,0,Nonexistent,93.994,4.857,Failed,2022-05-15
24471,36.0,Blue-Collar,Married,Basic.9Y,No,No,02:11,1,0,Nonexistent,93.2,4.191,Failed,2022-11-05
30693,32.0,Technician,Single,University.Degree,No,Yes,00:51,1,0,Nonexistent,92.893,1.344,Failed,2022-05-29
11191,38.0,Admin.,Single,University.Degree,No,No,01:30,1,0,Nonexistent,94.465,4.961,Failed,2022-06-21
3568,57.0,Retired,Married,Basic.4Y,No,Yes,08:49,4,0,Nonexistent,93.994,4.859,Failed,2022-05-17
35326,50.0,Blue-Collar,Married,Basic.6Y,No,Yes,00:18,6,0,Nonexistent,92.893,1.25,Failed,2022-05-05
16230,28.0,Technician,Single,High.School,No,Yes,07:25,2,0,Nonexistent,93.918,4.961,Failed,2022-07-01
30597,39.0,Admin.,Married,High.School,No,No,00:06,4,0,Nonexistent,92.893,1.354,Failed,2022-05-25
6111,48.0,Technician,Married,Basic.6Y,No,No,02:55,1,0,Nonexistent,93.994,4.857,Failed,2022-05-21
20915,33.0,Admin.,Single,University.Degree,No,Yes,06:10,2,0,Nonexistent,93.444,4.964,Failed,2022-08-04
28437,36.0,Blue-Collar,Married,Basic.9Y,No,Yes,08:10,3,2,Failure,93.075,1.435,Successful,2022-04-13
4647,55.0,Admin.,Married,High.School,No,Yes,05:39,1,0,Nonexistent,93.994,4.858,Failed,2022-05-12
38857,38.0,Admin.,Married,University.Degree,No,Yes,04:04,2,1,Failure,92.649,0.714,Failed,2022-11-22
35078,33.0,Admin.,Single,High.School,No,No,00:16,9,1,Failure,92.893,1.25,Failed,2022-05-16
304,42.0,Admin.,Married,High.School,No,Yes,04:08,2,0,Nonexistent,93.994,4.857,Failed,2022-05-22
1484,38.0,Blue-Collar,Married,Basic.6Y,No,No,00:21,9,0,Nonexistent,93.994,4.855,Failed,2022-05-26
6662,33.0,Admin.,Married,University.Degree,No,No,11:04,2,0,Nonexistent,93.994,4.857,Successful,2022-05-04
480,37.0,Technician,Single,High.School,No,No,04:24,1,0,Nonexistent,93.994,4.857,Failed,2022-05-05
11661,58.0,Blue-Collar,Married,Professional.Course,No,No,00:15,12,0,Nonexistent,94.465,4.959,Failed,2022-06-06
8821,46.0,Blue-Collar,Married,Professional.Course,No,No,24:06,1,0,Nonexistent,94.465,4.866,Successful,2022-06-02
31246,57.0,Management,Married,University.Degree,No,No,20:05,1,0,Nonexistent,92.893,1.334,Successful,2022-05-09
18355,28.0,Admin.,Single,High.School,No,Yes,01:27,6,0,Nonexistent,93.918,4.968,Failed,2022-07-15
40710,38.0,Admin.,Single,University.Degree,No,No,04:35,1,5,Failure,94.199,0.877,Failed,2022-09-12
31407,51.0,Entrepreneur,Single,Basic.9Y,No,Yes,06:36,3,0,Nonexistent,92.893,1.334,Successful,2022-05-16
28317,38.0,Admin.,Single,University.Degree,No,Yes,00:58,1,0,Nonexistent,93.075,1.445,Failed,2022-04-02
25526,41.0,Services,Divorced,High.School,No,Yes,04:56,1,0,Nonexistent,93.2,4.12,Failed,2022-11-25
38071,70.0,Retired,Married,Basic.4Y,No,No,02:30,1,2,Success,92.379,0.77,Successful,2022-09-27
28381,33.0,Technician,Single,University.Degree,No,No,10:57,1,0,Nonexistent,93.075,1.435,Successful,2022-04-02
4615,58.0,Retired,Married,University.Degree,No,No,01:38,2,0,Nonexistent,93.994,4.856,Failed,2022-05-18
25889,43.0,Admin.,Divorced,University.Degree,No,No,25:02,1,0,Nonexistent,93.2,4.12,Successful,2022-11-13
38448,21.0,Student,Single,High.School,No,Yes,02:29,1,0,Nonexistent,92.431,0.73,Successful,2022-10-30
24018,59.0,Blue-Collar,Married,Professional.Course,No,No,00:19,1,0,Nonexistent,93.798,4.968,Failed,2022-10-17
20427,51.0,Management,Married,High.School,No,No,02:01,1,0,Nonexistent,93.444,4.966,Failed,2022-08-28
17593,42.0,Services,Married,Basic.4Y,No,No,01:41,3,0,Nonexistent,93.918,4.962,Failed,2022-07-13
4265,38.0,Admin.,Single,University.Degree,No,No,04:03,1,0,Nonexistent,93.994,4.856,Failed,2022-05-28
26520,46.0,Management,Single,University.Degree,No,Yes,04:52,2,0,Nonexistent,93.2,4.076,Failed,2022-11-28
6211,58.0,Admin.,Married,Basic.9Y,No,No,03:48,1,0,Nonexistent,93.994,4.857,Failed,2022-05-04
26063,55.0,Management,Married,University.Degree,No,No,01:48,4,1,Failure,93.2,4.12,Failed,2022-11-22
2826,47.0,Blue-Collar,Married,Basic.9Y,No,Yes,03:44,2,0,Nonexistent,93.994,4.859,Failed,2022-05-04
31581,38.0,Admin.,Single,University.Degree,No,Yes,01:44,1,1,Failure,92.893,1.327,Failed,2022-05-31
11732,30.0,Blue-Collar,Single,Basic.9Y,No,No,00:10,8,0,Nonexistent,94.465,4.959,Failed,2022-06-16
14627,47.0,Blue-Collar,Married,Basic.9Y,No,No,02:14,2,0,Nonexistent,93.918,4.961,Failed,2022-07-01
21900,38.0,Admin.,Single,University.Degree,No,Yes,02:18,2,0,Nonexistent,93.444,4.964,Failed,2022-08-26
3929,28.0,Technician,Divorced,Professional.Course,No,No,01:11,1,0,Nonexistent,93.994,4.858,Failed,2022-05-27
28124,41.0,Unemployed,Married,Basic.9Y,No,Yes,04:32,1,0,Nonexistent,93.075,1.466,Failed,2022-04-30
38129,70.0,Retired,Divorced,University.Degree,No,No,06:39,2,0,Nonexistent,92.379,0.741,Failed,2022-09-12
13914,33.0,Admin.,Married,High.School,No,No,01:38,2,0,Nonexistent,93.918,4.963,Failed,2022-07-02
22878,34.0,Self-Employed,Married,Basic.9Y,No,Yes,01:08,3,0,Nonexistent,93.444,4.965,Failed,2022-08-06
3548,56.0,Technician,Married,Professional.Course,No,No,01:13,1,0,Nonexistent,93.994,4.859,Failed,2022-05-09
12774,31.0,Admin.,Single,High.School,No,Yes,01:25,4,0,Nonexistent,93.918,4.962,Failed,2022-07-08
5715,38.0,Admin.,Married,University.Degree,No,No,02:39,3,0,Nonexistent,93.994,4.857,Failed,2022-05-09
4093,32.0,Housemaid,Single,High.School,No,Yes,03:00,1,0,Nonexistent,93.994,4.858,Failed,2022-05-29
14180,27.0,Admin.,Single,High.School,No,Yes,02:18,2,0,Nonexistent,93.918,4.962,Failed,2022-07-29
35357,33.0,Entrepreneur,Married,University.Degree,No,Yes,03:24,3,0,Nonexistent,92.893,1.25,Failed,2022-05-24
10877,47.0,Services,Married,High.School,No,Yes,09:11,1,0,Nonexistent,94.465,4.962,Failed,2022-06-04
33717,38.0,Admin.,Single,University.Degree,No,Yes,00:51,1,0,Nonexistent,92.893,1.281,Failed,2022-05-09
25580,30.0,Technician,Married,University.Degree,No,Yes,02:34,1,0,Nonexistent,93.2,4.12,Failed,2022-11-18
31951,36.0,Student,Single,Basic.9Y,No,Yes,04:06,2,0,Nonexistent,92.893,1.327,Failed,2022-05-27
1640,31.0,Blue-Collar,Married,Basic.9Y,No,No,01:33,1,0,Nonexistent,93.994,4.855,Failed,2022-05-18
18784,39.0,Blue-Collar,Married,Professional.Course,No,Yes,00:55,15,0,Nonexistent,93.918,4.968,Failed,2022-07-01
17227,32.0,Admin.,Single,High.School,No,Yes,02:27,2,0,Nonexistent,93.918,4.962,Failed,2022-07-18
28050,44.0,Admin.,Divorced,University.Degree,No,No,01:14,3,0,Nonexistent,93.075,1.483,Failed,2022-04-10
15109,24.0,Admin.,Single,High.School,No,Yes,04:42,1,0,Nonexistent,93.918,4.958,Failed,2022-07-31
18550,51.0,Management,Married,Basic.9Y,No,Yes,01:19,6,0,Nonexistent,93.918,4.968,Failed,2022-07-13
5401,26.0,Blue-Collar,Single,Basic.9Y,No,Yes,04:37,2,0,Nonexistent,93.994,4.857,Failed,2022-05-22
39184,38.0,Admin.,Married,University.Degree,No,No,01:27,1,1,Success,93.369,0.653,Successful,2022-03-28
9898,50.0,Blue-Collar,Married,Basic.6Y,No,Yes,02:03,1,0,Nonexistent,94.465,4.959,Failed,2022-06-19
550,39.0,Admin.,Single,University.Degree,No,No,07:04,2,0,Nonexistent,93.994,4.857,Failed,2022-05-04
6871,32.0,Unemployed,Single,High.School,No,No,02:33,3,0,Nonexistent,93.994,4.857,Failed,2022-05-22
34214,34.0,Blue-Collar,Married,High.School,No,Yes,01:36,2,0,Nonexistent,92.893,1.281,Failed,2022-05-09
38289,37.0,Technician,Married,University.Degree,No,Yes,06:04,1,1,Failure,92.431,0.742,Successful,2022-10-25
19214,45.0,Self-Employed,Married,Basic.9Y,No,No,01:20,1,0,Nonexistent,93.444,4.967,Failed,2022-08-06
2767,55.0,Admin.,Married,High.School,No,No,03:33,1,0,Nonexistent,93.994,4.859,Failed,2022-05-12
10994,55.0,Blue-Collar,Married,Basic.4Y,No,Yes,05:26,1,0,Nonexistent,94.465,4.962,Failed,2022-06-07
12272,38.0,Admin.,Single,University.Degree,No,No,08:24,1,0,Nonexistent,93.918,4.966,Failed,2022-07-26
70,41.0,Management,Married,Basic.6Y,No,No,03:20,1,0,Nonexistent,93.994,4.857,Failed,2022-05-28
11836,38.0,Admin.,Married,University.Degree,No,Yes,03:36,2,0,Nonexistent,94.465,4.959,Failed,2022-06-11
15564,26.0,Services,Single,High.School,No,No,09:48,7,0,Nonexistent,93.918,4.957,Successful,2022-07-10
1442,51.0,Blue-Collar,Married,Basic.9Y,No,Yes,19:38,2,0,Nonexistent,93.994,4.855,Successful,2022-05-08
22567,56.0,Blue-Collar,Married,Basic.9Y,No,No,02:22,4,0,Nonexistent,93.444,4.964,Failed,2022-08-06
9661,34.0,Technician,Married,University.Degree,No,No,05:21,1,0,Nonexistent,94.465,4.961,Failed,2022-06-01
7033,31.0,Admin.,Single,High.School,No,Yes,02:57,2,0,Nonexistent,93.994,4.86,Failed,2022-05-23
853,31.0,Blue-Collar,Married,Basic.6Y,No,Yes,04:58,1,0,Nonexistent,93.994,4.856,Failed,2022-05-27
5144,36.0,Blue-Collar,Married,University.Degree,No,Yes,04:57,1,0,Nonexistent,93.994,4.857,Failed,2022-05-07
7901,37.0,Admin.,Divorced,University.Degree,No,Yes,01:22,3,0,Nonexistent,94.465,4.865,Failed,2022-06-01
38661,58.0,Management,Married,Basic.4Y,No,Yes,01:10,5,0,Nonexistent,92.649,0.719,Failed,2022-11-12
